,date,close,average,turnover_ratio,market_cap
0,2017-03-28,72.12,72.12,0.0328,299.3637
1,2017-03-29,79.33,79.33,0.0169,329.2918
2,2017-03-30,87.26,87.26,0.0234,362.2085
3,2017-03-31,95.99,95.99,0.1458,398.446
4,2017-04-05,105.59,105.59,0.4227,438.2947
5,2017-04-06,116.15,112.45,32.247,482.1283
6,2017-04-07,113.99,118.92,35.6776,473.1624
7,2017-04-10,114.99,113.3,21.9098,477.3133
8,2017-04-11,108.76,109.88,18.2258,451.4531
9,2017-04-12,102.21,106.26,15.8144,424.2646
10,2017-04-13,105.93,105.33,14.6505,439.706
11,2017-04-14,102.94,103.58,7.1313,427.2948
12,2017-04-17,104.06,103.54,9.5391,431.9438
13,2017-04-18,106.2,107.53,9.4146,440.8268
14,2017-04-19,107.62,107.44,7.5967,446.7211
15,2017-04-20,106.56,108.31,9.3909,442.3211
16,2017-04-21,106.02,105.91,6.2176,440.0796
17,2017-04-24,106.59,105.81,6.2697,442.4456
18,2017-04-25,107.39,107.64,4.05,445.7663
19,2017-04-26,109.42,109.41,5.8998,454.1927
20,2017-04-27,108.47,107.5,4.8074,450.2493
21,2017-04-28,105.58,107.01,5.0983,438.2532
22,2017-05-10,106.64,107.22,9.0503,442.6532
23,2017-05-11,105.15,105.42,4.1407,436.4683
24,2017-05-12,103.86,104.46,3.8419,431.1136
25,2017-05-15,105.19,105.52,3.3366,436.6343
26,2017-05-16,105.69,104.64,4.0157,438.7098
27,2017-05-17,108.93,108.83,6.0092,452.1587
28,2017-05-18,110.97,111.08,7.3256,460.6266
29,2017-05-19,111.16,111.54,3.7266,461.4153
30,2017-05-22,109.37,112.39,5.5197,453.9851
31,2017-05-23,106.62,107.97,3.3935,442.5701
32,2017-05-24,111.66,108.96,5.0514,463.4907
33,2017-05-25,108.91,108.74,3.9894,452.0757
34,2017-05-26,108.02,107.79,2.6155,448.3814
35,2017-05-31,108.04,108.82,3.9728,448.4644
36,2017-06-01,104.17,105.44,2.9994,432.4004
37,2017-06-02,105.09,104.83,1.977,436.2192
38,2017-06-05,105.24,105.03,3.0005,436.8419
39,2017-06-06,107.0,105.66,2.6458,444.1475
40,2017-06-07,110.69,110.51,5.2011,459.4644
41,2017-06-08,116.43,115.7,6.6345,483.2906
42,2017-06-09,117.09,116.07,3.3762,486.0302
43,2017-06-12,116.19,117.0,4.2519,482.2944
44,2017-06-13,114.57,114.29,2.8715,475.5699
45,2017-06-14,115.14,114.36,2.4893,477.9359
46,2017-06-15,114.39,116.32,3.3266,474.8227
47,2017-06-16,114.37,114.06,1.1534,474.7397
48,2017-06-19,113.39,113.57,1.8852,470.6718
49,2017-06-20,110.15,111.32,3.4468,457.2229
50,2017-06-21,111.08,110.48,1.7391,461.0832
51,2017-06-22,107.86,109.33,2.8044,447.7173
52,2017-06-23,108.8,108.2,1.7056,451.6191
53,2017-06-26,112.25,111.16,2.656,465.9398
54,2017-06-27,110.82,110.92,1.5597,460.004
55,2017-06-28,108.58,108.96,1.4964,450.7059
56,2017-06-29,108.43,108.63,0.7978,450.0833
57,2017-06-30,109.86,109.59,1.7741,456.0191
58,2017-07-03,110.87,110.4,1.2685,460.2115
59,2017-07-04,110.02,110.52,1.0995,456.6832
60,2017-07-05,111.5,110.9,1.4149,462.8266
61,2017-07-06,111.95,112.39,2.1906,464.6945
62,2017-07-07,113.5,113.6,2.5682,471.1284
63,2017-07-10,110.36,110.7,2.4302,458.0946
64,2017-07-11,109.13,109.92,1.4039,452.9889
65,2017-07-12,108.05,107.75,1.7101,448.5059
66,2017-07-13,107.43,107.81,0.7717,445.9324
67,2017-07-14,107.26,107.11,0.7527,445.2267
68,2017-07-17,103.98,105.48,3.0369,431.6117
69,2017-07-18,104.8,104.46,1.1645,435.0155
70,2017-07-19,106.32,106.16,1.2561,441.3249
71,2017-07-20,107.71,107.16,1.2762,447.0946
72,2017-07-21,106.93,107.04,0.8909,443.8569
73,2017-07-24,105.36,105.63,2.1436,437.34
74,2017-07-25,106.35,106.1,0.8431,441.4494
75,2017-07-26,104.72,104.99,1.2563,434.6834
76,2017-07-27,105.99,105.84,1.2683,445.7902
77,2017-07-28,105.89,105.97,0.6968,445.3696
78,2017-07-31,104.99,105.87,1.7717,441.5842
79,2017-08-01,103.95,104.53,1.2775,437.21
80,2017-08-02,100.61,101.44,4.3954,423.1621
81,2017-08-03,98.56,98.67,4.1296,414.5399
82,2017-08-04,96.81,97.55,1.967,407.1794
83,2017-08-07,99.6,99.23,1.7197,418.9141
84,2017-08-08,98.94,99.01,2.3831,416.1381
85,2017-08-09,99.16,99.22,0.9274,417.0635
86,2017-08-10,99.06,98.89,1.6232,416.6429
87,2017-08-11,98.36,98.73,0.743,413.6987
88,2017-08-14,100.87,100.39,0.8299,424.2557
89,2017-08-15,99.95,99.48,1.4801,420.3862
90,2017-08-16,100.14,100.04,0.7186,421.1853
91,2017-08-17,99.42,99.5,0.4299,418.157
92,2017-08-18,98.91,98.92,0.534,416.012
93,2017-08-21,100.85,100.29,1.4502,424.1715
94,2017-08-22,100.69,100.31,0.7653,423.4986
95,2017-08-23,100.9,101.31,0.975,424.3818
96,2017-08-24,100.69,101.07,0.3702,423.4986
97,2017-08-25,101.0,100.85,0.3355,424.8024
98,2017-08-28,104.98,104.95,1.7594,441.5422
99,2017-08-29,103.81,104.14,0.7756,436.6212
100,2017-08-30,105.54,104.73,0.8283,443.8975
101,2017-08-31,104.9,105.02,0.9012,441.2057
102,2017-09-01,102.79,103.1,2.3788,432.3311
103,2017-09-04,102.42,102.73,1.7389,430.7749
104,2017-09-05,102.25,102.18,1.1235,430.0599
105,2017-09-06,102.43,102.23,1.0746,430.817
106,2017-09-07,104.71,104.08,1.4543,440.4066
107,2017-09-08,102.99,103.36,1.3428,433.1723
108,2017-09-11,104.23,103.68,1.2461,438.3877
109,2017-09-12,104.94,104.72,1.274,441.3739
110,2017-09-13,103.6,103.65,0.6709,435.7379
111,2017-09-14,102.13,102.63,1.078,429.5552
112,2017-09-15,105.15,104.18,1.8527,442.2572
113,2017-09-18,105.66,105.16,1.1509,444.4022
114,2017-09-19,104.93,105.09,0.5722,441.3319
115,2017-09-20,104.42,104.85,0.584,439.1868
116,2017-09-21,104.35,104.51,0.3788,438.8924
117,2017-09-22,103.02,103.1,0.9175,433.2985
118,2017-09-25,102.69,103.25,1.0645,431.9105
119,2017-09-26,102.19,102.45,0.5875,429.8075
120,2017-09-27,102.22,102.29,0.4046,429.9337
