,date,close,average,turnover_ratio,market_cap
0,2014-12-03,42.32,42.11,0.1267,181.4682
1,2014-12-04,46.55,46.55,0.0407,199.6064
2,2014-12-05,51.21,51.21,0.0917,219.5885
3,2014-12-08,56.33,56.33,0.089,241.543
4,2014-12-09,61.96,61.96,0.3407,265.6845
5,2014-12-10,64.88,63.12,40.2603,278.2054
6,2014-12-11,61.31,61.78,21.7298,262.8973
7,2014-12-12,58.78,59.73,19.5545,252.0486
8,2014-12-15,57.37,57.07,14.1715,246.0026
9,2014-12-16,57.27,57.38,9.6425,245.5738
10,2014-12-17,54.31,55.22,15.5537,232.8813
11,2014-12-18,53.85,54.51,9.3689,230.9088
12,2014-12-19,50.08,51.21,12.825,214.743
13,2014-12-22,46.02,46.94,10.3167,197.3338
14,2014-12-23,48.45,48.65,12.1336,207.7536
15,2014-12-24,50.19,49.54,9.6587,215.2147
16,2014-12-25,49.05,48.89,8.0343,210.3264
17,2014-12-26,48.94,49.1,4.7991,209.8547
18,2014-12-29,47.25,47.35,6.4635,202.608
19,2014-12-30,47.39,47.45,4.0452,203.2083
20,2014-12-31,47.9,47.38,6.0136,205.3952
21,2015-01-05,47.05,46.99,4.99,201.7504
22,2015-01-06,48.76,47.92,7.9052,209.0829
23,2015-01-07,47.64,47.81,4.7283,204.2803
24,2015-01-08,47.09,47.74,3.965,201.9219
25,2015-01-09,46.88,47.21,4.5926,201.0214
26,2015-01-12,45.06,45.75,5.9771,193.2173
27,2015-01-13,46.03,45.86,4.7032,197.3766
28,2015-01-14,45.4,45.61,4.2614,194.6752
29,2015-01-15,46.18,46.12,3.893,198.0198
30,2015-01-16,46.98,46.92,4.6282,201.4502
31,2015-01-19,47.88,48.21,11.1161,205.3094
32,2015-01-20,50.48,49.63,14.3555,216.4582
33,2015-01-21,50.51,50.91,12.1361,216.5869
34,2015-01-22,50.78,50.51,6.1216,217.7446
35,2015-01-23,49.1,49.77,6.8289,210.5408
36,2015-01-26,49.98,49.79,4.0366,214.3142
37,2015-01-27,49.53,49.71,3.4477,212.3846
38,2015-01-28,49.67,49.87,3.6876,212.985
39,2015-01-29,48.71,49.11,3.3586,208.8685
40,2015-01-30,48.41,48.82,3.5267,207.5821
41,2015-02-02,48.95,48.85,2.7593,209.8976
42,2015-02-03,52.84,51.91,16.4575,226.5779
43,2015-02-04,52.18,52.31,8.1117,223.7478
44,2015-02-05,51.82,52.95,8.628,222.2042
45,2015-02-06,49.65,50.43,5.3326,212.8992
46,2015-02-09,48.32,48.65,3.6748,207.1962
47,2015-02-10,47.86,48.1,3.5979,205.2237
48,2015-02-11,49.39,49.17,2.9255,211.7843
49,2015-02-12,49.5,49.99,4.8391,212.256
50,2015-02-13,53.03,52.7,11.7923,227.3926
51,2015-02-16,55.22,54.68,11.5542,236.7834
52,2015-02-17,54.0,53.87,5.7042,231.552
53,2015-02-25,53.75,53.61,3.3766,230.48
54,2015-02-26,53.3,53.67,4.7224,228.5504
55,2015-02-27,54.0,54.02,4.2556,231.552
56,2015-03-02,55.01,54.79,5.4072,235.8829
57,2015-03-03,56.62,56.37,9.5131,242.7866
58,2015-03-04,57.58,57.08,5.574,246.903
59,2015-03-05,60.0,59.77,9.7728,257.28
60,2015-03-06,55.95,57.33,7.1834,239.9136
61,2015-03-09,56.25,56.39,4.2399,241.2
62,2015-03-10,57.55,57.38,4.65,246.7744
63,2015-03-11,55.8,55.99,4.4331,239.2704
64,2015-03-12,54.72,55.07,4.4111,234.6394
65,2015-03-13,55.5,55.3,2.6956,237.984
66,2015-03-16,57.33,57.34,4.9319,245.831
67,2015-03-17,56.6,56.99,7.9502,242.7008
68,2015-03-18,57.97,57.03,6.7594,248.5754
69,2015-03-19,58.71,58.45,6.3759,251.7485
70,2015-03-20,58.19,58.24,5.3064,249.5187
71,2015-03-23,58.75,58.59,5.6204,251.92
72,2015-03-24,61.2,60.72,10.3751,262.4256
73,2015-03-25,62.49,62.39,7.1711,267.9571
74,2015-03-26,59.12,60.04,6.3067,253.5066
75,2015-03-27,58.28,58.69,5.4386,249.9046
76,2015-03-30,57.7,57.9,5.4973,247.4176
77,2015-03-31,57.8,57.71,5.3995,247.8464
78,2015-04-01,58.77,58.49,6.1507,252.0058
79,2015-04-02,59.81,59.45,7.2422,256.4653
80,2015-04-03,61.77,61.4,9.1354,264.8698
81,2015-04-07,61.92,61.22,7.3826,265.513
82,2015-04-08,60.88,61.36,8.3842,261.0534
83,2015-04-09,59.42,58.87,6.2119,254.793
84,2015-04-10,62.03,61.06,10.2751,265.9846
85,2015-04-13,65.1,64.62,13.2775,279.1488
86,2015-04-14,69.88,68.95,12.3304,299.6454
87,2015-04-15,68.0,67.67,8.2044,291.584
88,2015-04-16,72.85,71.83,8.6371,312.3808
89,2015-04-17,74.63,73.38,10.1517,320.0134
90,2015-04-20,70.06,72.94,9.382,300.4173
91,2015-04-21,71.7,70.39,6.3067,307.4496
92,2015-04-22,72.92,72.76,5.0687,312.681
93,2015-04-23,71.24,71.53,5.7033,305.4771
94,2015-04-24,77.28,74.05,8.2289,331.3766
95,2015-04-27,78.2,79.02,6.3237,335.3216
96,2015-04-28,74.84,75.52,5.2076,320.9139
97,2015-04-29,75.65,74.92,5.1288,324.3872
98,2015-04-30,74.34,75.6,3.8364,318.7699
99,2015-05-04,73.0,73.07,3.4836,313.024
100,2015-05-05,71.5,72.17,3.6499,306.592
101,2015-05-06,72.0,73.07,4.7662,308.736
102,2015-05-07,73.01,72.85,2.7853,313.0669
103,2015-05-08,78.09,75.97,5.4609,334.8499
104,2015-05-11,79.96,79.86,6.2463,342.8685
105,2015-05-12,81.64,81.14,6.2404,350.0723
106,2015-05-13,79.1,79.42,6.0566,339.1808
107,2015-05-14,79.93,80.32,4.6536,342.7398
108,2015-05-15,81.0,79.49,5.7576,347.328
109,2015-05-18,89.1,88.39,11.5053,382.0608
110,2015-05-19,90.24,88.58,9.4169,386.9491
111,2015-05-20,97.36,95.35,6.9926,417.4797
112,2015-05-21,107.1,103.57,9.9123,459.2448
113,2015-05-22,103.03,105.43,12.7717,439.6058
114,2015-05-25,99.35,98.22,9.3409,423.9117
115,2015-05-26,109.28,104.37,10.3998,466.2771
116,2015-05-27,120.22,115.93,12.0664,512.9306
117,2015-05-28,118.35,126.54,16.7655,504.9549
118,2015-05-29,116.02,117.22,11.3511,495.0067
119,2015-06-01,118.63,115.54,11.1993,506.1555
120,2015-06-02,115.78,115.6,9.29,493.9776
121,2015-06-03,110.17,112.04,7.342,470.0506
122,2015-06-04,101.69,102.56,9.9034,433.8598
123,2015-06-05,110.35,106.4,8.707,470.8224
124,2015-06-08,102.97,104.51,7.327,439.3485
125,2015-06-09,100.46,101.9,6.3288,428.6285
126,2015-06-10,103.8,103.27,5.5019,442.8646
127,2015-06-11,104.92,104.43,4.5071,447.6672
128,2015-06-12,102.61,103.6,5.2044,437.8048
129,2015-06-15,95.6,98.25,6.2178,407.8746
130,2015-06-16,89.91,90.59,6.437,383.6045
131,2015-06-17,92.38,90.7,4.4714,394.153
132,2015-06-18,87.03,90.21,5.0761,371.3408
133,2015-06-19,78.35,81.49,5.4879,334.2925
134,2015-06-23,82.71,79.56,6.2356,352.9024
135,2015-06-24,83.94,83.79,5.1034,358.1338
136,2015-06-25,79.44,81.87,4.0693,338.9235
137,2015-06-26,71.5,73.97,5.2305,305.0483
138,2015-06-29,64.34,68.03,6.6573,274.5178
139,2015-06-30,70.07,64.43,8.4751,298.9594
140,2015-07-01,67.84,71.28,7.6598,289.44
141,2015-07-02,69.08,69.06,7.0487,294.7571
142,2015-07-03,72.36,71.04,10.2076,308.736
143,2015-07-06,72.78,74.34,9.4518,310.537
144,2015-07-07,65.51,66.8,4.7763,279.4918
145,2015-07-08,70.35,65.89,20.9413,300.16
146,2015-07-09,77.38,75.16,6.5606,330.176
147,2015-07-10,85.12,84.22,5.2127,363.1936
148,2015-07-13,93.65,91.18,13.0385,399.5558
149,2015-07-14,88.86,91.3,12.7492,379.145
150,2015-07-15,79.98,82.58,5.9512,341.239
151,2015-07-16,81.3,80.48,5.6559,346.8992
152,2015-07-17,86.03,84.59,5.026,367.0528
153,2015-07-20,87.76,85.4,8.9113,374.4282
154,2015-07-21,86.41,86.51,5.5408,368.6822
155,2015-07-22,85.42,85.84,4.6356,364.48
156,2015-07-23,91.27,88.8,7.926,389.4362
157,2015-07-24,86.43,89.36,7.5273,368.768
158,2015-07-27,77.79,81.51,6.0303,331.8912
159,2015-07-28,71.13,72.37,6.4127,303.5046
160,2015-07-29,74.43,71.24,5.1864,317.5693
161,2015-07-30,68.84,72.81,4.7197,293.728
162,2015-07-31,69.59,69.23,3.6878,296.9011
163,2015-08-03,65.22,66.82,3.3371,278.2912
164,2015-08-04,71.76,69.38,5.2819,306.1632
165,2015-08-05,71.25,71.95,3.8303,304.0192
166,2015-08-06,70.19,70.58,2.0965,299.4739
167,2015-08-07,73.59,73.52,3.7694,313.9674
168,2015-08-10,77.67,76.01,4.1239,331.3766
169,2015-08-11,79.35,79.23,5.3017,338.5805
170,2015-08-12,76.28,77.42,3.685,325.4592
171,2015-08-13,77.18,75.85,2.9068,329.3184
172,2015-08-14,76.14,76.99,2.4973,324.8589
